"transaction_id","transaction_datetime","customer_id","merchant_id","payment_channel","payment_method","transaction_amount","transaction_fee","currency","transaction_status","merchant_category","customer_region","device_type","is_fraud_flag","settlement_date"
"TXN102885","2024-12-09 09:16:20.638586","CUST1534","MER202","Wallet","Debit Card","14225.71","281.25","USD","Successful","E-commerce","Lagos","Mobile",0,NULL
"TXN102886","2024-07-04 00:37:22.931564","CUST1788","MER262","Card","Debit Card","17262.05","283.29","NGN","Reversed","Transport","Lagos","Mobile",NULL,"2024-07-04"
"TXN102887","2024-05-29 10:26:59.096822","CUST1585","MER228","Bank Transfer","Debit Card","12562.72","169.98","NGN","Failed","Transport","London","POS",0,"2024-05-30"
"TXN102888","2024-10-22 23:17:46.930666","CUST1622","MER242","Card",NULL,"8250.02","153.66","NGN","Successful","Retail",NULL,"POS",0,"2024-10-23"
"TXN102889","2024-11-01 01:50:06.462586","CUST1485","MER441","Bank Transfer","Wallet Balance","19336.54","332.42993564386916","NGN","Successful","Transport","Abuja",NULL,0,"2024-11-01"
"TXN102890","2024-05-01 05:59:36.420334","CUST1082","MER351","Card","Wallet Balance","22629.98","217.52","NGN","Successful","Utilities","Lagos","Mobile",0,"2024-05-06"
"TXN102891","2024-09-10 04:05:39.060494","CUST1728","MER230","Bank Transfer","Credit Card","64472.26","166.08","NGN","Failed","E-commerce","Manchester","Web",0,"2024-09-11"
"TXN102892","2024-10-08 11:02:09.120705","CUST1341","MER281","Wallet","Debit Card","11831.65","280.53","USD","Successful","Retail","Abuja","POS",0,"2024-10-08"
"TXN102893","2024-08-26 22:44:24.061005","CUST1737","MER285","Bank Transfer",NULL,"28398.12","79.2","NGN","Successful","E-commerce","Manchester","Mobile",0,"2024-08-26"
"TXN102894","2024-02-25 07:58:22.278896","CUST1690","MER446","Bank Transfer","Debit Card","14030.66","99.97","USD","Successful","Retail","Manchester","Mobile",0,"2024-03-01"
"TXN102895","2024-11-15 16:44:08.921794","CUST1388","MER332","Wallet","Debit Card","29926.92","101.67","NGN","Successful","Retail","Abuja","Web",0,"2024-11-15"
"TXN102896","2024-07-15 18:28:05.815083","CUST1676","MER362","USSD","Credit Card","24893.21","243.74","NGN","Pending","Utilities","Port Harcourt","Mobile",0,"2024-07-15"
"TXN102897","2024-04-13 02:27:30.438004","CUST1042","MER398","Bank Transfer","Wallet Balance","11953.91","38.72","NGN","Successful","Retail","London","Mobile",0,"2024-04-14"
"TXN102898","2024-06-04 04:59:56.055963","CUST1197","MER273","Card","Wallet Balance","7729.51","142.14","NGN","Successful","E-commerce","Port Harcourt","Mobile",1,"2024-06-04"
"TXN102899","2024-01-14 17:07:21.90682","CUST1780","MER374","Wallet","Debit Card","5965.73","134.0",NULL,"Successful",NULL,"Lagos","Web",0,"2024-01-16"
"TXN102900","2024-02-16 16:06:47.44335","CUST1293","MER408","Bank Transfer","Wallet Balance","31738.69","31.21","USD","Successful","Retail","Port Harcourt","Mobile",0,"2024-02-17"
"TXN102901","2024-10-06 10:11:22.324268","CUST1330","MER365","Card","Debit Card","9336.35","129.13","NGN","Successful","Utilities","Lagos","POS",0,"2024-10-06"
"TXN102902","2024-01-01 00:06:06.913645","CUST1452","MER335","Card","Debit Card","5180.19","158.88","NGN","Successful","Hospitality","London","Mobile",0,"2024-01-03"
"TXN102903","2024-06-01 01:06:59.967018","CUST1090","MER308","Wallet","Wallet Balance","31319.31","28.88","NGN","Successful","Retail","Port Harcourt","Mobile",0,"2024-06-01"
"TXN102904","2024-07-09 17:11:21.070715","CUST1441","MER425","Card","Wallet Balance","17833.1","489.25405221649436","NGN","Successful","Transport","Lagos",NULL,0,"2024-07-09"
"TXN102905","2024-01-20 22:35:51.069151","CUST1424","MER212",NULL,"Credit Card","14691.52","288.18","NGN","Successful","Retail","London","Web",0,"2024-01-22"
"TXN102906","2024-12-21 04:09:52.947495","CUST1578","MER380","Card","Credit Card","27162.74","293.89","NGN","Pending","Utilities","Abuja","Mobile",0,"2024-12-21"
"TXN102907","2024-03-23 12:51:28.44629","CUST1186","MER347","Wallet","Wallet Balance","14084.34","164.19","NGN","Successful","E-commerce","Abuja","POS",0,"2024-03-28"
"TXN102908","2024-04-21 00:46:50.82245","CUST1694","MER348","Bank Transfer","Wallet Balance","25623.88","159.38","NGN","Successful","E-commerce","Lagos","Web",0,"2024-04-23"
"TXN102909","2024-04-20 22:32:11.066474","CUST1251","MER436","Bank Transfer","Wallet Balance","11962.53","92.8","NGN","Successful","Utilities","Abuja","Web",0,"2024-04-20"
"TXN102910","2024-03-25 02:26:59.856533","CUST1366","MER422","Wallet","Credit Card","38440.34","299.16","USD","Successful","E-commerce","Lagos","POS",0,"2024-03-25"
"TXN102911","2024-01-01 12:54:38.453314","CUST1732","MER277","Bank Transfer",NULL,"10712.5","89.53","NGN","Successful","Retail","Lagos","Mobile",1,"2024-01-02"
"TXN102912","2024-09-23 05:03:37.426359","CUST1115","MER302","Bank Transfer",NULL,"25852.7","438.05376751728943","NGN","Successful",NULL,"Lagos","Mobile",0,"2024-09-23"
"TXN102913","2024-12-18 21:33:59.68167","CUST1535","MER340","Card","Debit Card","34309.26","10.85","NGN","Successful","Retail","Lagos","POS",0,"2024-12-18"
"TXN102914","2024-03-22 20:48:39.288877","CUST1093","MER420","Card","Wallet Balance","917.5","111.28","NGN","Pending","Retail","Abuja","Mobile",0,"2024-03-23"
"TXN102915","2024-08-30 00:17:36.240713","CUST1130","MER378","Card","Credit Card","24310.24","30.72","NGN","Successful","Hospitality","Abuja","POS",0,"2024-08-30"
"TXN102916","2024-09-27 19:00:42.56697","CUST1510","MER371","USSD","Debit Card","10857.25","225.71","USD","Successful","E-commerce","Port Harcourt","Mobile",0,"2024-09-27"
"TXN102917","2024-11-05 16:12:22.754999","CUST1593","MER304","Card","Credit Card","27062.42","535.2165353938071","NGN","Successful","E-commerce","Abuja","Mobile",0,"2024-11-05"
"TXN102918","2024-06-03 06:13:54.357021","CUST1582","MER256","Card","Debit Card","20443.46","175.93","NGN","Successful","Retail","Manchester","Mobile",0,"2024-06-03"
"TXN102919","2024-04-20 13:40:29.040277","CUST1780","MER441","Bank Transfer","Credit Card","23814.69","288.51298442185134","NGN","Successful","E-commerce","Lagos","Web",0,"2024-04-20"
"TXN102920","2024-04-28 17:35:07.34655","CUST1087","MER250","USSD","Wallet Balance","16995.22","246.32","NGN","Successful","Utilities","Port Harcourt","Mobile",0,"2024-05-01"
"TXN102921","2024-09-17 02:33:46.360595","CUST1393","MER343","USSD","Debit Card","35667.24","10.95","NGN","Successful","E-commerce","Manchester","Mobile",1,"2024-09-18"
"TXN102922","2024-10-25 02:59:17.255722","CUST1498","MER282","Card","Debit Card","6178.07","106.74","NGN","Successful",NULL,"Lagos",NULL,0,"2024-10-25"
"TXN102923","2024-03-07 06:56:18.087172","CUST1052","MER321","Card","Wallet Balance","33394.06","201.25","NGN","Successful","Retail","Abuja","POS",0,"2024-03-09"
"TXN102924","2024-05-15 09:26:35.633263","CUST1303","MER422","Wallet","Debit Card","12096.18","273.3","GBP","Successful","Utilities","Port Harcourt","Mobile",0,"2024-05-15"
"TXN102925","2024-11-25 04:59:46.044681","CUST1536","MER432","Card","Debit Card","3768.28","78.04","NGN","Failed","E-commerce","Lagos","Mobile",0,"2024-11-27"
"TXN102926","2024-10-21 10:38:06.837093","CUST1707","MER413","Wallet","Debit Card","18288.82","166.92","NGN","Successful","Transport","Lagos","Mobile",0,"2024-10-21"
"TXN102927","2024-12-25 11:21:34.589517","CUST1162","MER432","Wallet","Credit Card","11141.64","166.02","NGN","Successful","Retail","London","POS",0,"2024-12-27"
"TXN102928","2024-10-02 07:12:53.117334","CUST1142","MER232","Wallet","Credit Card","23257.61","263.51","NGN","Successful","Retail","Port Harcourt","Web",0,"2024-10-02"
"TXN102929","2024-05-23 12:23:23.859617","CUST1409","MER340","Card","Wallet Balance","24670.94","24.65","NGN","Successful","Utilities","Lagos","POS",0,"2024-05-23"
"TXN102930","2024-08-03 13:59:14.732855","CUST1048","MER323","Wallet","Credit Card","15971.1","133.1","USD","Failed","Retail","London","POS",0,"2024-08-06"
"TXN102931","2024-08-29 06:29:05.521944","CUST1175","MER254","Wallet","Wallet Balance","23929.96","62.92","NGN","Successful","Retail","London","Web",0,"2024-08-29"
"TXN102932","2024-01-29 15:16:22.623377","CUST1779","MER332","Bank Transfer","Credit Card","21234.44","16.24","NGN","Successful","Transport","Lagos","Mobile",0,"2024-01-29"
"TXN102933","2024-07-17 17:47:36.102299","CUST1732","MER374","Card","Debit Card","18075.55","52.64","NGN","Successful","Retail","Abuja","Mobile",0,"2024-07-17"
"TXN102934","2024-09-15 21:39:01.646712","CUST1450","MER334","Card","Wallet Balance","15633.85","293.18","GBP","Successful","Retail","Port Harcourt","POS",0,"2024-09-16"
"TXN102935","2024-03-02 01:44:04.642977","CUST1328","MER367","Card","Wallet Balance","12652.55","72.31","USD","Successful","Retail","Lagos","Web",0,"2024-03-02"
"TXN102936","2024-10-11 22:20:01.840732","CUST1661","MER419","Bank Transfer","Credit Card","48097.5","281.16","NGN","Successful","Hospitality","Port Harcourt","POS",0,"2024-10-12"
"TXN102937","2024-08-01 01:50:58.406293","CUST1134","MER334","Bank Transfer","Debit Card","17533.18","69.52","NGN","Successful","Retail","Lagos","POS",1,"2024-08-01"
"TXN102938","2024-12-13 13:27:46.233759","CUST1012","MER331","Bank Transfer","Debit Card","21855.65","280.08","USD","Successful","E-commerce","Lagos","Mobile",0,"2024-12-13"
"TXN102939","2024-01-16 11:37:09.596252","CUST1528","MER371","Bank Transfer","Debit Card","26306.4","199.84","NGN","Reversed","E-commerce","Lagos","Mobile",0,"2024-01-16"
"TXN102940","2024-04-06 20:15:25.073949","CUST1697","MER445","Bank Transfer","Debit Card","14775.4","42.83","NGN","Successful","Utilities","Manchester","Web",0,"2024-04-07"
"TXN102941","2024-08-07 13:36:43.137599","CUST1635","MER235","USSD","Wallet Balance","22833.98","178.76","NGN","Successful","Retail","London","Mobile",0,"2024-08-07"
"TXN102942","2024-04-18 05:51:53.391326","CUST1451","MER380","Wallet","Debit Card","45522.22","102.37","NGN","Successful","Hospitality","Port Harcourt","Mobile",0,NULL
"TXN102943","2024-09-17 18:21:20.438151","CUST1126","MER339","Card","Wallet Balance","10692.65","121.11","NGN","Failed","Transport","Port Harcourt","Mobile",0,"2024-09-17"
"TXN102944","2024-10-04 00:53:10.589612","CUST1512","MER390","Bank Transfer","Debit Card","45511.88","137.65","NGN","Successful","Retail","Lagos","POS",0,"2024-10-05"
"TXN102945","2024-02-07 10:02:23.4428","CUST1535","MER353","Card","Debit Card","27468.57","132.59","NGN","Failed","Transport","Port Harcourt","POS",0,"2024-02-07"
"TXN102946","2024-07-06 13:21:54.383225","CUST1778","MER399","USSD","Credit Card","11987.48","202.59","USD","Successful","Retail","Lagos","Mobile",0,"2024-07-07"
"TXN102947","2024-07-04 17:52:52.56112","CUST1464","MER211","USSD","Debit Card","10242.57","232.83","NGN","Successful","Transport","Port Harcourt","Web",0,"2024-07-04"
"TXN102948","2024-05-14 18:53:58.369517","CUST1423","MER331","Wallet","Wallet Balance","45359.52","105.46","USD","Failed","Transport","London","Web",0,"2024-05-14"
"TXN102949","2024-12-06 12:25:18.465997","CUST1410","MER204","Card","Debit Card","32000.47","278.07","USD","Failed","Transport","Lagos","Web",0,"2024-12-11"
"TXN102950","2024-10-29 00:57:19.303522","CUST1250","MER218",NULL,"Debit Card","16298.08","282.16","NGN","Successful","E-commerce","Port Harcourt","Web",0,"2024-10-30"
"TXN102951","2024-09-11 11:33:15.067902","CUST1474","MER424","Card","Wallet Balance","13010.88","21.8","NGN","Successful","Hospitality","Port Harcourt","Mobile",0,"2024-09-11"
"TXN102952","2024-09-17 17:30:04.784539","CUST1378","MER375","USSD","Credit Card","12022.03","14.32","NGN","Successful","Transport","Lagos","Mobile",0,"2024-09-18"
"TXN102953","2024-06-17 12:38:00.311291","CUST1180","MER268","Card","Debit Card","15782.92","133.27","USD","Successful","Transport","Port Harcourt","Mobile",0,"2024-06-17"
"TXN102954","2024-12-02 03:54:43.217302","CUST1247","MER298","Wallet","Debit Card","16768.51","181.29","NGN","Pending","E-commerce","Port Harcourt","POS",0,"2024-12-04"
"TXN102955","2024-09-10 12:39:21.39386","CUST1410","MER330","Bank Transfer","Wallet Balance","19788.77","90.59","NGN","Successful","Utilities","London","Mobile",0,"2024-09-10"
"TXN102956","2024-09-23 01:52:26.760378","CUST1729","MER373","USSD",NULL,"9160.66","85.23","NGN","Successful","Transport","Lagos",NULL,0,"2024-09-24"
"TXN102957","2024-11-10 12:24:44.341838","CUST1041","MER314","Wallet","Wallet Balance","11668.5","206.72","NGN","Successful","E-commerce","Abuja","Mobile",0,"2024-11-10"
"TXN102958","2024-04-10 00:52:01.641495","CUST1435","MER333","Card","Debit Card","15265.47","184.49","NGN","Successful","Hospitality",NULL,"Web",NULL,"2024-04-11"
"TXN102959","2024-10-21 13:56:28.02434","CUST1777","MER282","Card",NULL,"55612.82","58.47","NGN","Successful","Utilities","Port Harcourt","Web",0,"2024-10-21"
"TXN102960","2024-03-12 06:18:27.654836","CUST1589","MER325","Wallet","Debit Card","21146.59","266.51","NGN","Successful","Retail","Port Harcourt","Web",0,"2024-03-12"
"TXN102961","2024-05-06 01:11:43.805995","CUST1466","MER233","Card","Debit Card","6830.83","207.19","USD","Successful","Transport","Lagos","Mobile",0,"2024-05-06"
"TXN102962","2024-05-02 11:56:51.285854","CUST1444","MER234","Card","Wallet Balance","9492.39","356.88334038216976","NGN","Failed","Utilities","Lagos","Mobile",0,NULL
"TXN102963","2024-12-23 03:52:59.17112","CUST1035","MER439","Bank Transfer","Debit Card","45027.8","208.25","NGN","Successful","Transport","Manchester","Mobile",0,"2024-12-23"
"TXN102964","2024-11-08 15:15:57.888115","CUST1296","MER322","Bank Transfer","Debit Card","35844.04","42.67","USD","Successful","Retail","Lagos","POS",0,"2024-11-09"
"TXN102965","2024-09-12 22:14:52.755111","CUST1762","MER277","Card","Debit Card","13970.01","145.79","NGN","Successful","Transport",NULL,"Web",0,"2024-09-14"
"TXN102966","2024-09-22 09:01:02.034303","CUST1088","MER246","Card","Debit Card","24220.83","59.01","NGN","Successful","Transport","Lagos","Mobile",0,"2024-09-23"
"TXN102967","2024-07-24 03:45:27.644279","CUST1727","MER337","Card","Wallet Balance","22539.91","22.02","NGN","Successful","Retail","Lagos","Mobile",0,"2024-07-24"
"TXN102968","2024-12-11 16:30:51.277934","CUST1610","MER372","Bank Transfer","Credit Card","17889.34","108.11","USD","Reversed","Hospitality","Lagos","Mobile",0,"2024-12-14"
"TXN102969","2024-06-30 03:13:36.030898","CUST1646","MER431","Wallet","Debit Card","10331.57","53.71","NGN","Failed","Hospitality","Abuja","Mobile",0,"2024-07-02"
"TXN102970","2024-05-18 21:20:06.498457","CUST1209","MER232",NULL,"Credit Card","4776.93","193.72","USD","Failed","E-commerce","London","Mobile",0,"2024-05-18"
"TXN102971","2024-02-29 12:11:22.385475","CUST1032","MER251","USSD","Wallet Balance","29991.89","205.48","NGN","Successful","Transport",NULL,NULL,0,"2024-03-01"
"TXN102972","2024-10-13 23:09:41.449705","CUST1699","MER403","Card","Wallet Balance","22860.46","53.12","NGN","Failed","Transport","Abuja","Web",0,"2024-10-13"
"TXN102973","2024-09-25 01:43:43.841936","CUST1105","MER338","Wallet","Debit Card","10449.58","17.14","USD","Successful","E-commerce","Lagos","Mobile",0,"2024-09-27"
"TXN102974","2024-05-20 06:57:00.494897","CUST1782","MER222","Bank Transfer",NULL,"34918.34","239.92","NGN","Successful","Utilities","Port Harcourt","Mobile",1,"2024-05-20"
"TXN102975","2024-01-10 04:41:39.502618","CUST1262","MER324","Card","Wallet Balance","44002.35","10.6","NGN","Successful","Utilities","London","Mobile",0,"2024-01-10"
"TXN102976","2024-11-02 05:36:59.726915","CUST1205","MER249","Wallet","Debit Card","20708.26","109.73","NGN","Successful","Retail","Abuja","Mobile",0,"2024-11-02"
"TXN102977","2024-01-05 04:01:17.526208","CUST1015","MER404","Wallet","Debit Card","17470.22","153.43","NGN","Successful","Utilities","Lagos","Web",0,"2024-01-06"
"TXN102978","2024-09-13 20:24:36.250382","CUST1123","MER381","USSD","Debit Card","5887.46","247.41","NGN","Successful","Hospitality","Lagos","Mobile",0,"2024-09-15"
"TXN102979","2024-12-20 03:27:08.212321","CUST1779","MER413","USSD","Wallet Balance","15912.91","253.18","NGN","Successful","Retail","Port Harcourt","Mobile",0,"2024-12-20"
"TXN102980","2024-06-08 17:54:47.644482","CUST1451","MER297","Card","Debit Card","8577.03","220.23","NGN","Successful","Transport","Abuja","Mobile",0,"2024-06-08"
"TXN102981","2024-03-26 18:22:01.299952","CUST1140","MER229","Card","Credit Card","16494.34","81.69","NGN","Successful","Utilities","London","Mobile",0,"2024-03-28"
"TXN102982","2024-09-14 06:40:12.172728","CUST1775","MER208","USSD","Debit Card","32710.65","218.85","NGN","Reversed","E-commerce","Lagos","Mobile",1,"2024-09-15"
"TXN102983","2024-10-25 06:02:33.086603","CUST1017","MER289","Card","Wallet Balance","26216.12","81.5","NGN","Failed","Retail","London","Web",0,"2024-10-27"
"TXN102984","2024-07-18 10:43:46.447831","CUST1371","MER233","Bank Transfer","Debit Card","35508.91","72.24","NGN","Successful","Hospitality","Lagos","POS",0,"2024-07-19"
"TXN102985","2024-12-18 23:13:44.440478","CUST1220","MER422","Wallet","Wallet Balance","15057.05","168.67","USD","Successful","Retail","Lagos","Mobile",0,"2024-12-18"
"TXN102986","2024-01-19 20:37:04.806206","CUST1396","MER427","Wallet","Wallet Balance","7157.72","206.87","NGN","Successful","Hospitality","Port Harcourt","Web",0,"2024-01-19"
"TXN102987","2024-07-03 06:00:33.988132","CUST1521","MER370","Bank Transfer","Debit Card","14646.89","25.39","NGN","Successful","Retail","London","Web",0,"2024-07-03"
"TXN102988","2024-09-19 05:39:23.682764","CUST1443","MER286","Wallet","Credit Card","20763.36","27.41","NGN","Reversed","Retail","Lagos","Web",0,"2024-09-19"
"TXN102989","2024-11-10 20:43:49.89816","CUST1336","MER318","Wallet","Debit Card","36437.38","237.41","NGN","Successful","E-commerce","Manchester","Web",0,"2024-11-13"
"TXN102990","2024-03-06 10:16:44.977124","CUST1029","MER283","USSD","Wallet Balance","29331.89","259.25","NGN","Failed","Hospitality","London","POS",1,"2024-03-06"
"TXN102991","2024-10-19 00:01:49.8009","CUST1075","MER416","Card","Credit Card","5182.31","185.29","NGN","Successful",NULL,"Lagos","Mobile",0,NULL
"TXN102992","2024-07-20 17:42:50.33986","CUST1765","MER421","Card","Debit Card","20363.3","134.36","NGN","Successful","Retail","London","Mobile",0,"2024-07-23"
"TXN102993","2024-05-24 17:48:36.915236","CUST1363","MER260","Card","Debit Card","32529.99","255.14","NGN","Pending","Utilities","Port Harcourt","Web",0,"2024-05-25"
"TXN102994","2024-02-18 01:49:25.14127","CUST1560","MER355","Card","Debit Card","37958.95","221.36","NGN","Successful","Retail","London","POS",0,"2024-02-21"
"TXN102995","2024-11-11 19:59:27.052952","CUST1646","MER298","Card","Wallet Balance","34040.57","178.08","NGN","Successful","Retail","Manchester","Mobile",0,"2024-11-12"
"TXN102996","2024-02-27 09:42:47.893156","CUST1008","MER407","Card","Wallet Balance","11258.07","102.73","NGN","Failed","Retail","London","Web",0,"2024-02-27"
"TXN102997","2024-04-23 01:44:29.928018","CUST1546","MER244","Bank Transfer","Wallet Balance","11655.01","67.42",NULL,"Successful","Retail","Abuja","Mobile",0,"2024-04-24"
"TXN102998","2024-04-15 20:47:55.895967","CUST1295","MER300","Wallet","Debit Card","48105.69","407.3088023710356",NULL,"Successful","Hospitality","London","POS",0,"2024-04-18"
"TXN102999","2024-11-14 01:35:12.982243","CUST1715","MER286","Card","Debit Card","13338.68","93.18","NGN","Successful","Retail","Port Harcourt","Web",NULL,"2024-11-19"
"TXN103000","2024-09-02 12:52:41.625372","CUST1083","MER425","USSD",NULL,"43625.6","108.38","USD","Failed","Utilities","Port Harcourt","Mobile",0,"2024-09-04"
"TXN103001","2024-10-17 18:55:44.541827","CUST1489","MER294","USSD","Debit Card","9563.18","159.53","NGN","Successful","Utilities","Abuja","Web",0,"2024-10-17"
"TXN103002","2024-04-01 10:05:55.65632","CUST1772","MER379","Card","Wallet Balance","16482.45","59.04","NGN","Pending","Retail","Manchester","Mobile",0,"2024-04-02"
"TXN103003","2024-08-16 01:53:49.605206","CUST1258","MER329","Wallet","Debit Card","3568.8","243.79","NGN","Successful",NULL,"Abuja","Mobile",0,NULL
"TXN103004","2024-07-27 16:29:41.324421","CUST1778","MER251","Bank Transfer","Debit Card","15741.82","52.2","NGN","Successful","Transport","Port Harcourt","POS",0,NULL
"TXN103005","2024-10-30 23:35:38.762395","CUST1294","MER271","Bank Transfer","Wallet Balance","10184.54","149.49","NGN","Successful","Hospitality","Abuja","Mobile",0,"2024-10-30"
"TXN103006","2024-11-26 17:19:21.539337","CUST1577","MER356","Wallet",NULL,"26328.78","226.33","NGN","Successful","Hospitality","London","Mobile",0,"2024-11-26"
"TXN103007","2024-01-05 10:29:35.945311","CUST1092","MER338","Card",NULL,"26198.02","150.66","GBP","Successful","Hospitality","Lagos","Web",0,"2024-01-07"
"TXN103008","2024-09-03 00:24:52.167438","CUST1670","MER308","USSD","Debit Card","23375.85","114.7","USD","Failed","E-commerce","London","POS",0,"2024-09-08"
"TXN103009","2024-01-19 22:04:53.76104","CUST1591","MER269","Card","Debit Card","10537.51","147.72","USD","Successful","Retail","Lagos","Mobile",0,"2024-01-19"
"TXN103010","2024-07-19 08:00:06.86188","CUST1142","MER403","Wallet","Credit Card","35604.29","256.11","USD","Failed","Retail","London","Web",0,"2024-07-20"
"TXN103011","2024-04-14 23:39:45.743121","CUST1476","MER419","Bank Transfer","Credit Card","18374.39","297.23","USD","Successful","Utilities","Abuja","Mobile",0,"2024-04-15"
"TXN103012","2024-04-21 23:21:46.84253","CUST1740","MER365","USSD","Wallet Balance","27637.29","193.03","NGN","Successful","Transport","Port Harcourt","POS",0,"2024-04-24"
"TXN103013","2024-05-08 19:54:59.364873","CUST1573","MER320","Card","Debit Card","34152.36","240.1","NGN","Successful","E-commerce","Abuja","Mobile",0,"2024-05-10"
"TXN103014","2024-08-14 18:31:18.673229","CUST1465","MER413","USSD",NULL,"19702.71","14.2","NGN","Successful","E-commerce","Lagos","Web",0,"2024-08-16"
"TXN103015","2024-05-01 22:16:39.71733","CUST1522","MER340","Wallet","Credit Card","6636.62","265.31","NGN","Successful","Retail","Abuja","Web",NULL,"2024-05-06"
"TXN103016","2024-09-24 10:26:37.259415","CUST1129","MER313","Bank Transfer","Wallet Balance","21148.34","286.67","NGN","Successful","Retail",NULL,"Mobile",0,NULL
"TXN103017","2024-05-27 15:39:35.631458","CUST1080","MER374","USSD","Credit Card","15869.35","176.8","USD","Failed","Retail","London","Mobile",0,"2024-05-27"
"TXN103018","2024-01-25 22:46:26.524975","CUST1389","MER207","Bank Transfer","Debit Card","9823.98","228.6",NULL,"Successful","Utilities","Lagos","Mobile",0,"2024-01-25"
"TXN103019","2024-10-13 01:44:10.392579","CUST1492","MER211","Wallet",NULL,"40811.93","158.7","NGN","Successful","Retail","Manchester","POS",0,"2024-10-16"
"TXN103020","2024-04-14 07:14:34.524356","CUST1438","MER380","Bank Transfer","Credit Card","14748.54","93.0","NGN","Pending","E-commerce","London","Mobile",0,"2024-04-15"
"TXN103021","2024-06-06 23:02:16.315042","CUST1271","MER261","Wallet","Wallet Balance","25261.01","257.15","USD","Pending","E-commerce","Abuja","POS",0,"2024-06-07"
"TXN103022","2024-09-07 04:29:18.301286","CUST1575","MER446","Wallet",NULL,"28961.15","183.08","NGN","Pending","Retail","Port Harcourt","Mobile",0,"2024-09-08"
"TXN103023","2024-05-01 08:18:57.371842","CUST1550","MER330","Bank Transfer","Wallet Balance","21153.86","178.02","NGN","Failed","Utilities","Abuja","Mobile",0,"2024-05-01"
"TXN103024","2024-01-21 15:41:25.252243","CUST1707","MER320","Card","Credit Card","13689.7","201.15","USD","Successful","Utilities","Lagos","POS",0,"2024-01-22"
"TXN103025","2024-05-16 11:32:54.138596","CUST1608","MER428","Bank Transfer","Debit Card","6096.75","258.24","NGN","Pending","Transport","London","Web",0,"2024-05-16"
"TXN103026","2024-12-10 17:22:10.503848","CUST1173","MER358","Wallet","Debit Card","23215.05","222.25","NGN","Successful",NULL,"Lagos","Web",0,"2024-12-12"
"TXN103027","2024-08-22 05:35:35.953207","CUST1457","MER293","Card","Debit Card","14833.51","71.23","USD","Reversed","Retail","Abuja","POS",0,"2024-08-22"
"TXN103028","2024-09-02 02:09:26.432369","CUST1747","MER335","Bank Transfer","Debit Card","47366.17","145.38","NGN","Successful","Transport","London",NULL,1,"2024-09-02"
"TXN103029","2024-08-18 18:47:29.997117","CUST1162","MER261","Wallet","Debit Card","11446.77","294.29","NGN","Pending","Hospitality","Manchester","Mobile",0,"2024-08-18"
"TXN103030","2024-03-13 15:10:16.094225","CUST1437","MER225","Bank Transfer","Debit Card","3656.57","170.82","NGN","Successful","Transport","Lagos","Mobile",0,"2024-03-15"
"TXN103031","2024-06-01 16:36:16.738329","CUST1717","MER441","USSD","Debit Card","7963.07","282.09","NGN","Successful","Transport","Abuja","Mobile",0,"2024-06-01"
"TXN103032","2024-10-01 02:13:57.481186","CUST1529","MER440","Card","Debit Card","34004.88","245.88","NGN","Successful","E-commerce","Port Harcourt","POS",0,NULL
"TXN103033","2024-02-07 00:01:35.697237","CUST1236","MER352","Card","Debit Card","29508.73","203.15","GBP","Failed","E-commerce","London","Mobile",0,"2024-02-07"
"TXN103034","2024-04-11 09:59:25.146765","CUST1092","MER419","Wallet","Debit Card","40613.71","111.32","NGN","Successful","Retail","Manchester","Web",0,"2024-04-11"
"TXN103035","2024-04-10 20:33:19.404579","CUST1250","MER344","Card","Wallet Balance","16034.53","98.25","NGN","Reversed","Transport","Lagos","POS",0,"2024-04-13"
"TXN103036","2024-06-06 16:29:08.90062","CUST1330","MER226","Card","Credit Card","27287.87","196.59","NGN","Successful","Transport","Port Harcourt","Web",0,"2024-06-08"
"TXN103037","2024-12-23 20:01:48.614353","CUST1365","MER311","Wallet","Debit Card","20530.33","135.44","NGN","Successful","Utilities","Lagos","Mobile",0,"2024-12-25"
"TXN103038","2024-01-25 15:19:20.312221","CUST1136","MER228","Card","Credit Card","12035.03","241.64","USD","Successful","Utilities","London","Mobile",0,"2024-01-25"
"TXN103039","2024-07-08 07:49:14.558786","CUST1310","MER296",NULL,"Wallet Balance","18294.51","230.53","NGN","Successful","E-commerce","Lagos","Mobile",0,"2024-07-08"
"TXN103040","2024-03-06 11:14:04.611937","CUST1617","MER386",NULL,"Debit Card","14158.0","100.52","NGN","Successful","E-commerce","Manchester","Mobile",0,"2024-03-06"
"TXN103041","2024-12-20 07:07:35.536042","CUST1469","MER200","Card","Credit Card","39253.24","213.79","NGN","Successful","Retail","Lagos","Mobile",0,"2024-12-20"
"TXN103042","2024-02-11 08:32:19.325085","CUST1032","MER349","Card",NULL,"11977.43","475.4932008808726","USD","Successful","Retail","London","Mobile",1,"2024-02-11"
"TXN103043","2024-05-27 07:32:41.210475","CUST1018","MER410","USSD","Wallet Balance","42658.31","103.75","NGN","Successful","Transport","Lagos","POS",1,"2024-05-27"
"TXN103044","2024-09-26 07:52:20.881744","CUST1114","MER303","Bank Transfer","Debit Card","11463.37","129.76","NGN","Successful","Retail","Port Harcourt",NULL,0,"2024-09-26"
"TXN103045","2024-09-14 03:53:48.442274","CUST1134","MER242","Card","Credit Card","14164.91","835.7237753717071",NULL,"Failed","E-commerce","Port Harcourt",NULL,0,"2024-09-14"
